id,name_zh,name_en,election_type,person_id,matched,year,cacode,constituency_id,age,political_affiliation,camp,candidate_number,occupation,nominated_at,nominate_status,votes,vote_percentage,is_won
4100,蘇西智,SO SAI CHI,ordinary,1241,1,2015,N12,1909,67,民建聯,建制,1,全職區議員,,,2481,49.3,TRUE
4101,王潤強,"WONG Yun-keung, Simon",ordinary,402,1,2015,N13,1910,54,民建聯,建制,2,教師,,,1760,41.2,FALSE
4102,劉匡健,LAU HON KIN,ordinary,1602,1,2015,N13,1910,34,,其他,1,,,,90,2.1,FALSE
4103,林卓廷,LAM CHEUK TING,ordinary,1472,1,2015,N13,1910,38,民主黨,民主,3,總幹事,,,2390,56,TRUE
4104,黃宏滔,WONG Wang-to,ordinary,1029,1,2015,N14,1911,37,工聯會,建制,2,區議員,,,2219,47.5,TRUE
4105,李政熙,LEE CHING HEI,ordinary,2088,1,2015,N14,1911,29,熱血公民,其他,3,,,,797,17,FALSE
4106,潘德榮,POON TAK WING,ordinary,2036,1,2015,N14,1911,51,民主黨,民主,1,退休商人,,,1445,30.9,FALSE
4107,余萬光,YU MAN KWONG,ordinary,2037,1,2015,N15,1912,54,,其他,1,安全主任,,,981,25.8,FALSE
4108,廖興洪,LIU HING HUNG,ordinary,1709,1,2015,N15,1912,56,民建聯,建制,3,商人,,,1649,43.5,TRUE
4109,廖國華,LIU Kwok-wah,ordinary,149,1,2015,N15,1912,63,,建制,2,區議員,,,1460,38.5,FALSE
4110,温和輝,WAN WO FAI,ordinary,2038,1,2015,N16,1913,53,民建聯,建制,1,商人,,,2307,59.5,TRUE
4111,朱愛平,CHU OI PING,ordinary,1237,1,2015,N16,1913,46,,其他,4,,,,111,2.8,FALSE
4112,曾玉安,TSANG YUK ON,ordinary,1498,1,2015,N16,1913,60,,建制,2,退休教師,,,1104,28.4,FALSE
4113,張貴財,CHEUNG KWAI CHOI,ordinary,1760,1,2015,N16,1913,49,打鼓嶺坪輋保衛家園聯盟,民主,3,社區幹事,,,651,16.7,FALSE
4114,柯倩儀,"OR Sin-yi, Windy",ordinary,1117,1,2015,N17,1914,52,民建聯,建制,2,區議員,,,1567,37,FALSE
4115,劉其烽,LAU KI FUNG,ordinary,2089,1,2015,N17,1914,29,民主黨,民主,1,社區發展主任,,,1726,40.7,TRUE
4116,余智成,YU CHI SHING PAUL,ordinary,904,1,2015,N17,1914,50,獨立候選人,其他,3,行政人員,,,603,14.2,FALSE
4117,鄧根年,TANG KUN NIN TONY,ordinary,7,1,2015,N18,1915,61,民建聯,建制,0,商人,,,,,TRUE
4118,李國英,LI KWOK YING,ordinary,95,1,2015,P01,1916,66,民建聯,建制,1,律師,,,1096,39.2,TRUE
4119,蔡咏梅,CHOY WING MUI MOLLY,ordinary,1603,1,2015,P01,1916,47,,其他,2,家庭主婦,,,865,30.9,FALSE
4120,區鎮樺,AU CHUN WAH,ordinary,629,1,2015,P02,1917,35,民主黨,民主,2,全職區議員/資深社區工作者,,,1866,55,TRUE
4121,文偉強,MAN WAI KEUNG,ordinary,1535,1,2015,P02,1917,46,獨立,其他,3,攝影師,,,384,11.3,FALSE
4122,梅少峰,MUI SIU FUNG,ordinary,1921,1,2015,P02,1917,32,民建聯,建制,1,社區工作者,,,1444,42.6,FALSE
4123,譚榮勳,TAM WING FUN ERIC,ordinary,440,1,2015,P03,1918,37,民建聯,建制,2,註冊社工,,,1881,47.6,TRUE
4124,雷諾,LUI NOK,ordinary,1761,1,2015,P03,1918,26,民主黨,民主,1,議員助理/兼職室內設計師,,,1810,45.8,FALSE
4125,鄭俊平,CHENG CHUN PING,ordinary,344,1,2015,P04,1919,68,民建聯,建制,2,全職區議員,,,2017,51.8,TRUE
4126,區鎮濠,AU CHUN HO,ordinary,2039,1,2015,P04,1919,26,民主黨,民主,1,議員助理,,,1334,34.2,FALSE
4127,王秋北,WONG CHAU PAK,ordinary,226,1,2015,P05,1920,61,民建聯,建制,1,區議員,,,1417,27.6,FALSE
4128,任萬全,YAM MAN CHUEN,ordinary,1711,1,2015,P05,1920,30,,民主,2,,,,3716,72.5,TRUE
4129,張鳳燕,CHEUNG FUNG YIN,ordinary,1536,1,2015,P06,1921,34,民建聯,建制,1,商人,,,1607,30.6,FALSE
4130,任啟邦,YAM KAI BONG,ordinary,110,1,2015,P06,1921,37,新民主同盟,民主,2,全職區議員,,,4148,79.2,TRUE
4131,關永業,KWAN WING YIP,ordinary,482,1,2015,P07,1922,39,新民主同盟,民主,1,全職區議員,,,3147,77.9,TRUE
4132,陳勇華,CHAN YUNG WA,ordinary,1762,1,2015,P07,1922,41,工聯會,建制,2,金融服務業,,,1122,27.8,FALSE
4133,黃碧嬌,WONG PIK KIU,ordinary,630,1,2015,P08,1923,50,民建聯,建制,1,註冊社工/全職區議員,,,2248,57.9,TRUE
4134,郭樹仁,KWOK SHU YAN,ordinary,1537,1,2015,P08,1923,33,,其他,2,辦公室助理,,,363,9.3,FALSE
4135,周弘隆,CHOW BENJAMIN,ordinary,1686,1,2015,P08,1923,32,,其他,3,社區工作者,,,779,20,FALSE
4136,胡健民,WOO KIN MAN CLEMENT,ordinary,1878,1,2015,P09,1924,48,民建聯,建制,1,行政管理,,,2120,56,TRUE
4137,文念志,MAN NIM CHI,ordinary,1538,1,2015,P09,1924,24,民主黨,民主,2,議員助理,,,1570,41.4,FALSE
4138,陳笑權,CHAN SIU KUEN,ordinary,250,1,2015,P10,1925,53,獨立候選人,建制,0,區議員,,,,,TRUE
4139,鄭煒,CHENG WAI,ordinary,2040,1,2015,P11,1926,30,獨立候選人,其他,1,金融服務業,,,2123,40.8,FALSE
4140,余智榮,YU Chi-wing,ordinary,151,1,2015,P11,1926,48,獨立候選人,建制,2,行政人員/區議員,,,2711,52.1,TRUE
4141,郭永健,KWOK WING KIN,ordinary,1764,1,2015,P12,1927,28,工黨,民主,1,全職區議員,,,2064,49.8,FALSE
4142,胡錦輝,WU KAM FAI,ordinary,253,1,2015,P12,1927,,無黨派,其他,3,商務總監,,,129,3.1,FALSE
4143,羅曉楓,LO HIU FUNG,ordinary,1763,1,2015,P12,1927,26,,其他,2,傳媒主任,,,2447,59,TRUE
4144,林春祥,LAM CHUN CHEUNG,ordinary,1687,1,2015,P13,1928,52,,建制,3,哥爾夫球教練,,,1744,38,FALSE
4145,陳灶良,CHAN Cho-leung,ordinary,1119,1,2015,P13,1928,57,經民聯,建制,2,全職區議員,,,2468,53.8,TRUE
4146,温玉榮,WAN YUK WING,ordinary,1539,1,2015,P13,1928,63,獨立候選人,建制,1,金融科技工程師,,,374,8.1,FALSE
4147,黃容根,WONG YUNG KAN,ordinary,446,1,2015,P14,1929,64,民建聯,建制,2,漁業,,,2292,48.9,FALSE
4148,周炫瑋,CHOW YUEN WAI,ordinary,2090,1,2015,P14,1929,27,新民主同盟,民主,1,立法會議員助理,,,2683,57.2,TRUE
4149,鄭俊和,CHENG CHUN WO,ordinary,569,1,2015,P15,1930,64,,建制,0,區議員,,,,,TRUE
4150,劉勇威,LAU YUNG WAI,ordinary,1922,1,2015,P16,1931,35,獨立候選人,民主,1,社區主任,,,2170,64.6,TRUE
4151,張國慧,CHEUNG KWOK WAI,ordinary,2051,1,2015,P16,1931,48,民建聯,建制,2,營運總監,,,1699,50.5,FALSE
4152,文春輝,MAN CHEN FAI,ordinary,348,1,2015,P17,1932,60,經民聯,建制,1,行政顧問,,,1132,32.9,FALSE
4153,鄧銘泰,TANG MING TAI PATRICK,ordinary,2041,1,2015,P17,1932,62,,建制,2,建築工程師,,,1780,51.7,TRUE
4154,劉志成,LAU CHEE SING,ordinary,962,1,2015,P18,1933,57,獨立候選人,建制,0,區議員/註冊結構工程師,,,,,TRUE
4155,李華光,LI WAH KWONG REX,ordinary,1688,1,2015,P19,1934,47,經民聯,建制,1,公司董事,,,1024,39.6,TRUE
4156,李貴有,LEE KWAI YAU VICTOR,ordinary,1765,1,2015,P19,1934,52,,建制,2,電子電腦工程師,,,1004,38.8,FALSE
4157,章士傑,CHEUNG SZE KIT ALAN,ordinary,1473,1,2015,Q01,1935,55,獨立候選人,其他,1,行政董事,,,843,29.1,FALSE
4158,吳仕福,NG SZE FUK,ordinary,485,1,2015,Q01,1935,67,民建聯,建制,2,公司董事,,,1723,59.5,TRUE
4159,邱戊秀,HIEW MOO SIEW,ordinary,427,1,2015,Q02,1936,66,民建聯,建制,2,區議員,,,1539,47.5,TRUE
4160,浦偉明,PO WAI MING,ordinary,1923,1,2015,Q02,1936,56,獨立候選人,其他,1,建築師,,,1109,34.2,FALSE
4161,李家良,LI KA LEUNG PHILIP,ordinary,1843,1,2015,Q03,1937,38,民建聯,建制,0,全職區議員,,,,,TRUE
4162,劉敏財,LAU MAN CHOI NEWMAN,ordinary,1924,1,2015,Q04,1938,53,獨立,建制,1,宗教文化自由人,,,810,35.7,FALSE
4163,劉偉章,LAU WAI CHEUNG PETER,ordinary,428,1,2015,Q04,1938,65,,建制,2,全職區議員,,,962,42.4,TRUE
4164,邱玉麟,YAU Yuk-lun,ordinary,406,1,2015,Q05,1939,63,民建聯,建制,2,民選區議員/技術主任,,,1397,47.6,TRUE
4165,陸秀貞,LUK SAU CHING,ordinary,1540,1,2015,Q05,1939,27,獨立候選人,其他,1,政策研究幹事,,,1027,35,FALSE
4166,謝正楓,TSE CHING FUNG,ordinary,1844,1,2015,Q06,1940,33,民主黨,民主,1,註册社工,,,2361,58.9,TRUE
4167,吳雪山,NG SHUET SHAN,ordinary,233,1,2015,Q06,1940,42,工聯會,建制,2,民選區議員,,,1838,45.8,FALSE
4168,黃成光,WONG SHING KWONG,ordinary,728,1,2015,Q07,1941,61,,民主,1,退休,,,357,11.4,FALSE
4169,陳繼偉,CHAN Kai-wai,ordinary,700,1,2015,Q07,1941,49,獨立候選人,其他,2,區議員,,,3014,96.3,TRUE
4170,蘇浩,SO HO,ordinary,162,1,2015,Q08,1942,29,人民力量,民主,1,立法會議員助理,,,572,21.6,FALSE
4171,張展鵬,CHEUNG CHIN PANG,ordinary,1947,1,2015,Q08,1942,42,獨立候選人(無政黨）,其他,4,公司董事,,,1216,45.9,TRUE
4172,孫柏文,SHUEN PAK MAN ANDREW,ordinary,1766,1,2015,Q08,1942,38,獨立候選人,民主,3,財經及時事評論員,,,531,20,FALSE
4173,莫繡安,MOK RUBY,ordinary,1474,1,2015,Q08,1942,32,獨立候選人,建制,2,公司董事,,,617,23.3,FALSE
4174,周家樂,CHAU KA LOK,ordinary,2091,1,2015,Q09,1943,28,民建聯,建制,1,,,,710,18.9,FALSE
4175,梁里,LEUNG Li,ordinary,334,1,2015,Q09,1943,33,新民主同盟,民主,2,區議員,,,3719,99.1,TRUE
4176,何民傑,HO MAN KIT RAYMOND,ordinary,647,1,2015,Q10,1944,39,獨立候選人,建制,2,西貢民選區議員,,,2873,59.1,TRUE
4177,吳東河,NG JACOB,ordinary,2042,1,2015,Q10,1944,38,民建聯,建制,1,,,,1791,36.8,FALSE
4178,歐陽浩崑,AU YEUNG HO KWAN,ordinary,1767,1,2015,Q11,1945,53,獨立候選人,其他,1,,,,1314,31.3,FALSE
4179,呂文光,LUI MAN KWONG,ordinary,1925,1,2015,Q11,1945,37,新民主同盟,民主,2,議員助理,,,1831,43.7,TRUE
4180,高永聯,KO WING LUEN,ordinary,489,1,2015,Q11,1945,56,工聯會,建制,3,,,,1036,24.7,FALSE
4181,陸平才,LUK PING CHOI,ordinary,523,1,2015,Q12,1946,51,,其他,1,教師,,,2087,46.5,TRUE
4182,呂劍豪,LUI KIM HO,ordinary,1574,1,2015,Q12,1946,44,獨立無政黨,其他,2,項目工程師,,,1671,37.2,FALSE
4183,石遠康,SHEK YUEN HON,ordinary,1926,1,2015,Q12,1946,37,,其他,3,,,,43,0.9,FALSE
4184,黎銘澤,LAI MING CHAK,ordinary,1768,1,2015,Q13,1947,23,新民主同盟,民主,5,議員助理,,,784,29.7,TRUE
4185,陳展浚,CHAN CHIN CHUN,ordinary,2092,1,2015,Q13,1947,21,獨立民主派,民主,2,全職社區主任,,,480,18.2,FALSE
4186,李國培,LEE KWOK PUI,ordinary,1948,1,2015,Q13,1947,55,,其他,1,退休公務員,,,534,20.2,FALSE
4187,黃天佑,WONG TIN YAU,ordinary,1541,1,2015,Q13,1947,33,獨立候選人,其他,4,事務律師,,,487,18.4,FALSE
4188,李新,LEE SUN ANTONY,ordinary,1604,1,2015,Q13,1947,39,獨立候選人,其他,3,執業會計師,,,583,22.1,FALSE
4189,周賢明,CHAU YIN MING FRANCIS,ordinary,612,1,2015,Q14,1948,54,獨立候選人,其他,1,社工,,,3359,75.4,TRUE
4190,余啟津,YU KAI CHUN,ordinary,1880,1,2015,Q14,1948,56,工聯會,建制,2,,,,985,22.1,FALSE
4191,陳健浚,CHAN KIN CHUN KEN,ordinary,937,1,2015,Q15,1949,36,新民黨,建制,1,,,,2446,46.2,FALSE
4192,林少忠,"LAM Siu-chung, Frankie",ordinary,703,1,2015,Q15,1949,53,民主黨,民主,2,全職區議員,,,3274,61.8,TRUE
4193,譚領律,TAM LANNY,ordinary,1170,1,2015,Q16,1950,36,新民黨,建制,2,註册社工/區議員,,,3051,61,TRUE
4194,陳源彬,CHAN YUEN PAN,ordinary,1543,1,2015,Q16,1950,33,,其他,1,公司董事,,,1396,27.9,FALSE
4195,黃樂然,WONG LOK YIN,ordinary,1605,1,2015,Q17,1951,36,自由黨,建制,2,公司董事,,,779,15.1,FALSE
4196,區能發,AU NING FAT ALFRED,ordinary,352,1,2015,Q17,1951,63,新民黨,建制,1,全職區議員,,,2446,47.5,TRUE
4197,張志董,CHEUNG Chi-tung,ordinary,586,1,2015,Q17,1951,56,,民主,3,公司董事/社區幹事,,,913,17.7,FALSE
4198,楊浩泉,YEUNG HO CHUEN,ordinary,1949,1,2015,Q18,1952,27,自由黨,建制,1,地區幹事,,,1007,19.4,FALSE
4199,鍾錦麟,CHUNG KAM LUN,ordinary,1641,1,2015,Q18,1952,27,新民主同盟,民主,2,區議員,,,3283,63.4,TRUE
4200,廖子聰,LIU TSZ CHUNG MICHAEL,ordinary,1542,1,2015,Q18,1952,29,新民黨,建制,3,金融從業員,,,1229,23.7,FALSE
4201,申偉基,SUN WAI KEI,ordinary,1950,1,2015,Q19,1953,32,無黨派候選人,其他,1,律師,,,2313,48.8,FALSE
4202,黎子華,LAI TZE WAH,ordinary,2093,1,2015,Q19,1953,43,獨立,其他,3,傳媒工作者,,,117,2.4,FALSE
4203,范國威,"FAN, GARY KWOK WAI",ordinary,256,1,2015,Q19,1953,48,新民主同盟,民主,2,區議員/立法會議員,,,3104,65.6,TRUE
4204,林咏然,LAM WING YIN,ordinary,638,1,2015,Q20,1954,56,民主黨,民主,2,全職議員,,,2707,48.3,FALSE
4205,温啟明,WAN KAI MING,ordinary,1544,1,2015,Q20,1954,27,民建聯,建制,1,,,,2878,51.4,TRUE
4206,凌文海,LING MAN HOI,ordinary,451,1,2015,Q21,1955,69,民建聯,建制,1,區議員,,,2679,51,TRUE
4207,曾浩文,TSANG HO MAN,ordinary,1475,1,2015,Q21,1955,28,民主黨,民主,2,,,,2261,43.1,FALSE
4208,陳博智,CHAN POK CHI,ordinary,747,1,2015,Q22,1956,37,民建聯,建制,2,區議員,,,2207,48.2,TRUE
4209,陳耀銘,CHAN YIU MING,ordinary,1769,1,2015,Q22,1956,24,獨立民主派,民主,1,社區顧問,,,2113,46.2,FALSE
4210,温悅昌,WAN YUET CHEUNG,ordinary,1545,1,2015,Q23,1957,63,新民黨,建制,0,區議員,,,,,TRUE
4211,蔡乾正,CHOI KIN CHING,ordinary,1546,1,2015,Q24,1958,43,獨立候選人,建制,1,室內設計師,,,650,11.3,FALSE
4212,簡兆祺,KAN SIU KEI,ordinary,1985,1,2015,Q24,1958,57,工聯會,建制,2,全職民選區議員,,,2978,51.9,TRUE
4213,黃輝,WONG FAI,ordinary,1575,1,2015,Q24,1958,55,人民力量,民主,3,家居維修技術員,,,1662,29,FALSE
4214,舒孝傑,"SHI Hau-kit, Simon",ordinary,74,1,2015,Q25,1959,59,,其他,1,運輸公司東主,,,777,14.7,FALSE
4215,莊元苳,CHONG YUEN TUNG,ordinary,2053,1,2015,Q25,1959,37,民建聯,建制,3,全職區議員,,,3373,63.8,TRUE
4216,蔡明禧,CHOI MING HEI,ordinary,1927,1,2015,Q25,1959,24,獨立民主派,民主,2,助理工程師,,,1055,19.9,FALSE
4217,方國珊,FONG KWOK SHAN CHRISTINE,ordinary,1792,1,2015,Q26,1960,49,獨立候選人,其他,2,環保區民選區議員/工程師,,,2667,93.8,TRUE
4218,崔定邦,CHUI TING PONG,ordinary,1476,1,2015,Q26,1960,38,自由黨,建制,1,地區幹事,,,665,23.4,FALSE
4219,胡綽謙,WU CHEUK HIM,ordinary,1951,1,2015,Q27,1961,31,民建聯,建制,2,立法會議員助理,,,539,25.3,FALSE
4220,張美雄,CHEUNG MEI HUNG,ordinary,1547,1,2015,Q27,1961,27,獨立候選人,其他,1,全職環保區議員助理,,,2188,,TRUE
4221,衛慶祥,WAI HING CHEUNG,ordinary,26,1,2015,R01,1962,56,泛民區選聯盟,民主,2,高級副總裁,,,2759,61.6,TRUE
4222,黃自勇,WONG CHI YUNG,ordinary,2094,1,2015,R01,1962,38,民建聯,建制,1,科技公司董事,,,1328,29.6,FALSE
4223,黃浩銘,WONG HO MING,ordinary,1576,1,2015,R02,1963,27,社民連,民主,2,社會政策主任,,,1406,38.3,FALSE
4224,黃宇翰,WONG YUE HON,ordinary,1793,1,2015,R02,1963,34,公民力量,建制,1,區議員,,,1799,49,TRUE
4225,余倩雯,YUE SHIN MAN ANNA,ordinary,641,2,2015,R03,1964,,民建聯,建制,1,全職區議員,,,2495,46.1,TRUE
4226,李德華,LEE TAK WAH,ordinary,1952,1,2015,R03,1964,57,,建制,3,技術經理,,,1185,21.9,FALSE
4227,李煒鋒,LEE WAI FUNG,ordinary,1770,1,2015,R03,1964,26,人民力量,民主,2,全職社區主任,,,1602,29.6,FALSE
4228,黃嘉榮,WONG KA WING,ordinary,453,1,2015,R04,1965,59,新民黨,建制,0,區議員,,,,,TRUE
4229,梁家輝,LEUNG Ka-fai,ordinary,547,1,2015,R05,1966,36,新民黨,建制,0,區議員,,,,,TRUE
4230,黎梓恩,LAI TSZ YAN,ordinary,1953,1,2015,R06,1967,23,獨立,民主,2,全職社區服務,,,2111,54.1,TRUE
4231,梁志偉,LEUNG CHI WAI,ordinary,432,1,2015,R06,1967,62,自由黨,建制,1,全職區議員,,,1936,49.6,FALSE
4232,陳兆陽,CHAN BILLY SHIU YEUNG,ordinary,1607,1,2015,R07,1968,24,新民主同盟,民主,1,議員助理,,,2627,55.1,TRUE
4233,楊倩紅,YEUNG SIN HUNG,ordinary,20,2,2015,R07,1968,,新民黨,建制,2,區議員,,,2437,51.1,FALSE
4234,陳國添,CHAN KWOK TIM,ordinary,614,1,2015,R08,1969,61,公民力量,建制,2,區議員,,,2666,47.9,FALSE
4235,趙柱幫,CHIU CHU PONG,ordinary,2095,1,2015,R08,1969,23,新民主同盟,民主,1,議員助理,,,2859,51.4,TRUE
4236,葉家明,YIP KA MING MICHAEL,ordinary,1771,1,2015,R09,1970,37,新民黨,建制,2,高級經理（物業及設施）,,,1050,26.7,FALSE
4237,丘文俊,YAU MAN CHUN,ordinary,1645,1,2015,R09,1970,33,新民主同盟,民主,3,全職區議員,,,3221,82,TRUE
4238,周秉謙,CHAU PING HIM,ordinary,2043,1,2015,R09,1970,24,經民聯,建制,1,社區發展幹事,,,541,13.7,FALSE
4239,梁家瑋,LEUNG KA WAI,ordinary,2096,1,2015,R10,1971,,新民黨,建制,1,社區發展主任,,,1578,37.3,FALSE
4240,陳諾恒,CHAN NOK HANG,ordinary,1882,1,2015,R10,1971,31,民主黨,民主,2,區議員,,,3724,88,TRUE
4241,程張迎,CHING CHEUNG YING,ordinary,649,1,2015,R11,1972,57,民主黨,民主,2,中學教師,,,2455,58.7,TRUE
4242,李樂昕,LI LOK YAN,ordinary,1954,1,2015,R11,1972,23,工聯會,建制,1,立法會議員助理,,,1488,35.6,FALSE
4243,黃澤標,WONG CHAK PIU PHILIP,ordinary,358,1,2015,R12,1973,65,公民力量,建制,2,區議員,,,1675,40.6,FALSE
4244,許鋭宇,HUI YUI YU,ordinary,1928,1,2015,R12,1973,27,新民主同盟,民主,1,政策研究,,,2048,49.6,TRUE
4245,林松茵,LAM Chung-yan,ordinary,75,1,2015,R13,1974,36,公民力量,建制,1,區議員/註冊社工,,,2473,55.1,TRUE
4246,莫偉雄,MOK WAI HUNG,ordinary,106,1,2015,R13,1974,60,民主黨,民主,2,註冊社工/持牌營業員,,,1713,38.2,FALSE
4247,李源錦,LEE YUEN KAM,ordinary,23,1,2015,R14,1975,60,,其他,2,退休,,,987,26.3,FALSE
4248,莊耀勤,CHONG YIU KAN SHERMAN,ordinary,1955,1,2015,R14,1975,52,,建制,3,區議員/執業會計師,,,1175,31.3,FALSE
4249,唐學良,TONG Hok-leung,ordinary,408,1,2015,R14,1975,34,新民黨,建制,1,社區發展主任,,,1209,32.2,TRUE
4250,張德榮,CHEUNG TAK WING,ordinary,1987,1,2015,R15,1976,58,,民主,2,退休攝影記者,,,927,21.8,FALSE
4251,黃良喜,WONG LEUNG HI,ordinary,1265,1,2015,R15,1976,44,獨立民主派,民主,1,公司董事,,,962,22.6,FALSE
4252,何厚祥,HO HAU CHEUNG,ordinary,268,1,2015,R15,1976,,新民黨,建制,3,區議員,,,1989,46.8,TRUE
4253,何國華,HO KWOK WAH GEORGE,ordinary,1609,1,2015,R16,1977,57,公民力量,建制,2,執業會計師,,,2144,37.5,FALSE
4254,吳錦雄,NG KAM HUNG,ordinary,1883,1,2015,R16,1977,53,民主黨,民主,1,沙田區議員,,,2826,49.4,TRUE
4255,潘國山,PUN KWOK SHAN,ordinary,990,1,2015,R17,1978,54,新民黨,建制,0,區議員,,,,,TRUE
4256,李世鴻,LI Sai-hung,ordinary,705,1,2015,R18,1979,41,新民主同盟,民主,3,行政主任,,,2433,53.5,TRUE
4257,韋德麟,WAI TAK LUN,ordinary,1772,1,2015,R18,1979,31,新民黨,建制,1,社區發展主任,,,1029,22.6,FALSE
4258,李錦明,LEE KAM MING,ordinary,21,1,2015,R18,1979,65,,建制,2,沙田區議員,,,1068,23.4,FALSE
4259,梁鎮軒,LEUNG CHUN HIN,ordinary,1548,1,2015,R19,1980,30,沙田社區網絡,民主,2,,,,2087,35.6,FALSE
4260,董健莉,TUNG KIN LEI,ordinary,1646,1,2015,R19,1980,35,民建聯,建制,1,全職區議員,,,3649,62.3,TRUE
4261,黃學禮,WONG HOK LAI,ordinary,1610,1,2015,R20,1981,22,沙田社區網絡,民主,1,全職社區主任,,,1631,42.9,TRUE
4262,勞越洲,LO YUET CHAU,ordinary,2097,1,2015,R20,1981,34,,建制,2,中學老師,,,662,17.4,FALSE
4263,鄧永昌,TANG WING CHEONG,ordinary,261,1,2015,R20,1981,60,公民力量,建制,3,金融證券從業員,,,1268,33.4,FALSE
4264,彭長緯,PANG CHEUNG WAI THOMAS,ordinary,24,1,2015,R21,1982,61,民建聯,建制,2,,,,2160,57.4,TRUE
4265,邱智堅,YAU CHI KIN,ordinary,2044,1,2015,R21,1982,42,公民黨,民主,1,系統分析員,,,1984,52.7,FALSE
4266,李瑞霞,LI SUI HA,ordinary,663,2,2015,R21,1982,,,民主,3,花店東主,,,101,2.6,FALSE
4267,陳文煇,CHAN MAN FAI,ordinary,2098,1,2015,R22,1983,,公民黨,民主,2,項目幹事,,,1250,34.6,FALSE
4268,龐愛蘭,PONG SCARLETT OI LAN,ordinary,588,1,2015,R22,1983,,,建制,1,藥劑師,,,1905,52.7,TRUE
4269,鄭榮宗,CHENG WING CHUNG,ordinary,2099,1,2015,R23,1984,,,其他,3,IT經理,,,148,5,FALSE
4270,何偉樂,HO WAI LOK,ordinary,1956,1,2015,R23,1984,25,自由黨,建制,1,地區幹事,,,1169,39.5,FALSE
4271,蕭顯航,SIU HIN HONG,ordinary,525,1,2015,R23,1984,57,,其他,2,全職區議員,,,1658,56,TRUE
4272,葛珮帆,QUAT Elizabeth,ordinary,153,1,2015,R24,1985,48,民建聯,建制,1,立法會議員/區議員,,,2376,45.5,FALSE
4273,葉榮,YIP WING,ordinary,1929,1,2015,R24,1985,29,工黨,民主,2,議員助理,,,2506,48,TRUE
4274,陳國強,CHAN KWOK KEUNG,ordinary,1549,1,2015,R25,1986,49,,其他,2,董事,,,2592,45.2,TRUE
4275,楊文鋭,YEUNG MAN YUI,ordinary,1613,1,2015,R25,1986,32,民建聯,建制,1,區議員/數碼媒體策略顧問,,,2455,42.8,FALSE
4276,文志偉,MAN CHI WAI,ordinary,1612,1,2015,R26,1987,32,獨立民主派,民主,2,,,,1106,25.4,FALSE
4277,李子榮,LEE CHI WING ALVIN,ordinary,644,1,2015,R26,1987,53,,其他,1,中學教師,,,2391,54.9,TRUE
4278,羅棣萱,LO TAI SUEN ADA,ordinary,2054,1,2015,R27,1988,36,民建聯,建制,3,中心主任,,,1767,36.5,FALSE
4279,麥潤培,MAK YUN PUI,ordinary,1444,1,2015,R27,1988,28,民主動力,民主,1,區議員/註冊社工,,,3938,81.5,TRUE
4280,江卓偉,KONG CHEUK WAI,ordinary,2045,1,2015,R27,1988,43,,其他,2,測量,,,33,0.6,FALSE
4281,曾素麗,TSANG SO LAI,ordinary,1773,1,2015,R28,1989,27,民主黨,民主,1,議員助理,,,3027,55.1,TRUE
4282,羅光強,LAW KWONG KEUNG,ordinary,645,1,2015,R28,1989,55,公民力量,建制,2,全職區議員,,,2730,49.7,FALSE
4283,蕭震然,SIO CHAN IN DEVIN,ordinary,1957,1,2015,R29,1990,30,民建聯,建制,2,大律師,,,1121,43.1,FALSE
4284,李永成,LI Wing-shing,ordinary,407,1,2015,R29,1990,40,民主黨,民主,1,立法會議員助理,,,1567,60.2,TRUE
4285,湯寶珍,TONG PO CHUN,ordinary,1445,3,2015,R30,1991,,,建制,1,區議員,,,1442,28.5,FALSE
4286,李寶妹,LI PO MUI,ordinary,1930,1,2015,R30,1991,54,,其他,2,,,,888,17.5,FALSE
4287,羅兆冲,LAW SIU CHUN,ordinary,1774,1,2015,R30,1991,59,,其他,4,自僱: 電腦維修員,,,1176,23.2,FALSE
4288,丁仕元,TING TSZ YUEN,ordinary,1614,1,2015,R30,1991,36,民主黨,民主,3,立法會議員助理,,,1612,31.9,TRUE
4289,張碧霞,CHEUNG PIK HA,ordinary,1958,1,2015,R31,1992,34,,其他,2,,,,2071,32.6,FALSE
4290,李世榮,LI SAI WING,ordinary,1795,1,2015,R31,1992,32,民建聯,建制,1,區議員,,,3021,47.6,TRUE
4291,林德偉,LAM TAK WAI,ordinary,1931,1,2015,R32,1993,38,工聯會,建制,1,社區工作者,,,2706,36.8,FALSE
4292,鄭則文,CHENG TSUK MAN,ordinary,621,1,2015,R32,1993,73,民主黨,民主,2,區議員,,,3740,50.9,TRUE
4293,游月華,YAU YUET WAH DONNA,ordinary,1794,1,2015,R33,1994,44,民主黨,民主,2,公司董事,,,2647,47,FALSE
4294,招文亮,CHIU MAN LEONG,ordinary,1551,1,2015,R33,1994,33,民建聯,建制,1,區議員,,,3657,65,TRUE
4295,容溟舟,"YUNG Ming-chau, Michael",ordinary,707,1,2015,R34,1995,39,,其他,1,區議員,,,2964,56.9,TRUE
4296,張子賢,CHEUNG CHI YIN,ordinary,1647,1,2015,R34,1995,50,民建聯,建制,2,社區幹事,,,2629,50.5,FALSE
4297,姚嘉俊,YIU KA CHUN,ordinary,118,1,2015,R35,1996,38,新民黨,建制,0,區議員,,,,,TRUE
