id,name_en,name_zh,estimated_yob,yod,gender,related_organization,uuid,fc_uuid,description_zh,description_en
378,SZE LUN HUNG,施能熊,1975,,MALE,,8b06fcce-0587-434b-847b-cdcd262a9d05,,,
1402,,易偉容,1957,,MALE,,0fdb746e-151d-41c2-8249-478b63d6b46a,,,
628,YIK KIN HING,易健卿,1964,,FEMALE,,11fba5b8-dada-4c3e-af39-36727e6f837a,,,
2768,YICK Shing-chung Angus,易承聰,1994,,MALE,民主黨,52adb427-3bea-4a5d-8b81-128ac33a52be,e1d3cde7-020e-45ca-bd31-6751fb124be7,,
193,YICK SHUN NGO,易順娥,1951,,FEMALE,,e5a84152-730e-4f06-b5b9-979f07cfc253,,,
2638,CHO Kin-for,曹健科,,,MALE, ,cfa98058-3264-425e-a9c6-82fbdc7a3d0f,781510b9-dd7e-441f-a8b1-adb5a6304b07,,
1752,CHO KAI FAI,曹啓暉,1994,,MALE,,f2badb53-00f0-43dc-9775-0d5eb2d9073c,,,
2162,TSO HON KWONG,曹漢光,1947,,MALE,,05f1d93f-ba50-4a2f-aded-6703bfb4d0a3,,,
710,TSO Lap-ho,曹立舸,1971,,MALE,,6eb30d67-c294-4f44-984b-46e007d40c33,,,
2314,,曹紹強,1944,,MALE,,3c03ff7a-f4c1-44b8-b29d-84e868fa5b41,,,
2163,"TSO Shing-yuk, Alice",曹聖玉,1949,,FEMALE,,bb1664a1-010a-41a9-9d98-f34a3e752c3e,,,
2528,TSANG Chun-tat,曾俊達,,,MALE, ,95b4287c-8c24-4d8e-859a-7d5cef7ae99d,3361d9a7-e155-40cc-b9f4-c6a5cf8edddb,,
1862,TSANG WAI HIN,曾偉軒,1986,,MALE,,a0b81b07-e16c-4db9-b487-396a580f4fac,,,
753,TSANG KIN SHING,曾健成,1956,,MALE,,7f488c8d-bf84-4a49-9eec-f5161a268465,834538d8-fd5c-4315-bf2b-5f2b19bbef07,,
587,TSANG Kin-chiu,曾健超,1975,,MALE,,ccccc5cc-b337-4be7-a624-7f1c5ca6ad43,edc14ba7-2062-48c7-be15-647e34b12ab1,,
1638,TSANG KING CHUNG KENT,曾勁聰,1983,,MALE,工聯會,5aa8d953-b26d-4160-8bd6-172eb8b62ea9,7ee2237b-1c84-499a-aa0d-3b895dd58cb1,,
1501,TSANG CHEUK YI,曾卓兒,1970,,FEMALE,,9e164d82-1fe2-4d4e-b8b6-e403f88d4428,26b9839c-1574-47c1-898c-6c8f77d86029,,
1668,TSANG CHEUK KUEN JACKAL,曾卓權,1962,,MALE,,cd4ffc5e-c49b-4917-a6b4-83f20a87335a,,,
2861,TSANG Yan-ying,曾因瑩,1994,,FEMALE,,d32e5c14-1c2f-4dda-9842-ca394a43c9fd,10b23bf6-450c-4872-8f09-e29cf1c67533,,
68,TSANG Kwok-fung,曾國豐,1972,,MALE,,35f83d30-8f49-4068-897d-c0d09a557509,,,
1654,TSANG KWOK FAI,曾國輝,1977,,MALE,,be408adc-aced-4a3a-aabf-126dc6cf68eb,,,
1865,TSANG TAI,曾大,1976,,MALE,,8b072554-d02f-482c-a7b5-d6ca0297ff09,8a900a25-65e7-4322-a08a-3a66c15c6ec2,,
3017,TSANG Tsz-lun,曾子麟,1984,,MALE, ,71ea544e-ae57-4430-9cc1-fa3edbcaa929,aa6fbe75-59d8-4f67-adcd-c9f0430b9f5b,,
1876,TSANG SHEUNG CHI,曾尚智,1990,,MALE,,dc5b14e6-e302-4071-9ade-613c8ab23f3a,,,
1718,TSANG HANG MONG,曾幸旺,1967,,MALE,,e0d2502f-d153-49d5-a39e-b907f4935db6,,,
1291,TSANG TING HIN,曾廷軒,1988,,MALE,,65d385ea-d8ea-4931-8ce7-fc89b391c16f,,,
1839,TSANG HIN HONG,曾憲康,1975,,MALE,民建聯,0e62946a-3caa-489d-bba4-5601af2b1d50,95db07d9-925e-422e-9304-10fda24d049c,,
809,,曾憲強,1958,,MALE,,cefe677c-5166-4310-b46a-37ac34438d70,,,
116,TSANG HIN WAI,曾憲緯,1952,,MALE,,c5d22e39-35b1-4358-bd3f-e4802ea048d6,,,
1430,TSANG CHUN HING,曾振興,1987,,MALE,,69821b54-175e-48e0-b6f3-63106f9559d4,2f637db5-af39-4024-9493-04a885cb1136,,
1578,TSANG MAN YEE ELIZA,曾敏儀,1962,,FEMALE,,5aca5561-e58c-4df5-8c8f-7565b35121cd,,,
1101,"TSENG Wen-tien, Justin",曾文典,1963,,MALE,,d5136b43-5495-48d7-882c-b0b0479604a9,,,
1572,TSANG CHIU WAI,曾昭偉,1986,,MALE,,897e378f-3484-4b60-bb4d-678e31076b14,,,
2127,,曾有發,1949,,MALE,,42428630-c45e-4d21-aefd-73ee331b2021,,,
2809,TSANG Kit,曾杰,,,MALE, ,654f556d-f974-4184-b749-317c11231abf,2e75c88c-e6fe-4372-8f66-c3887bdeec99,,
1591,TSANG TSZ HO,曾梓濠,1983,,MALE,,c1911bec-d76d-4dbb-9f00-347794c8114f,,,
44,"TSANG Tze-kwan, Marina",曾梓筠,1973,,FEMALE,,d0b5f607-41d5-402f-9e37-ba62b54372d1,,,
2761,TSANG Wing-fai,曾榮輝,,,MALE, ,94af5333-0fd4-43eb-a772-6222bb9ffde2,bc455a8b-4623-4f59-b263-de3c8a4f5fa6,,
2442,TSANG Shu-wo,曾樹和,,,,,9c738431-1357-475d-b037-41fe49ab5de4,,,
1262,TSANG CHUN YING,曾浚瑛,1988,,MALE,,4bddd90f-3f9a-4c67-b71d-0a9489b7a7d4,,,
1475,TSANG HO MAN,曾浩文,1987,,MALE,,1d0a1259-6c26-4801-ad6e-62e5da7339e0,,,
931,TSANG Shuk-yi,曾淑儀,1982,,FEMALE,,1118cec6-f22e-4480-9a3b-45bec6883549,,,
2382,,曾燕玲,1970,,FEMALE,,1f65fbdc-1696-49a1-8841-4c6f94fac9a9,,,
1498,TSANG YUK ON,曾玉安,1955,,MALE,,b4a92eff-2512-4a8f-acee-3c8d35a5d36f,,,
1827,TSANG SAU HO JOSEPHINE,曾秀好,1960,,FEMALE,,cb149e5c-86c8-4fc2-a3fd-12b4b1ac14eb,b026b7f2-4648-4058-9ab6-5887e859bd35,,
1773,TSANG SO LAI,曾素麗,1988,,FEMALE,民主黨,6f666574-c85a-4c20-ae1b-75cd53992317,cb63e8a4-d8af-4af1-9186-2a865affad95,,
2507,TSANG Tsz-ming,曾自鳴,1989,,MALE,民主黨,59e2d41b-4f28-4cb8-82d4-8885beb06472,4d5827b5-19db-4071-bf19-8a41ae6aefa5,,
1875,TSANG HING LUNG,曾興隆,1986,,MALE,民建聯,3972dc38-b2da-4290-99ef-0d4c3931e46f,8e45a5d1-a2a5-4008-ac3e-3aa98b3cd244,,
275,TSANG HONG SANG,曾航生,1963,,MALE,,9cb20cbe-10d4-4d7c-a4de-f9a2cc0f2b89,,,
2603,TSANG Kam-wing,曾錦榮,1994,,MALE,龍門關注組,dc2c3174-9fc0-4674-94b2-19f590847eab,5c51629b-b26d-422f-87c4-c9a0cff275c3,,
1644,TSANG KAM CHUEN KEN,曾錦銓,1982,,MALE,,6084cf22-f9cc-4c0c-b51c-4fc9615894cf,,,
1414,TZENG LI WEN JUDY,曾麗文,1968,,FEMALE,,4c6f1534-e2ba-439f-9859-c3ca9491593d,,,
536,CHU Chun-pak,朱俊栢,1974,,MALE,,103335e7-6288-4c59-807d-1621007edef1,,,
2244,,朱俊賢,1944,,MALE,,a6b8a744-6005-44b5-9e27-684e560ee19b,,,
502,CHU WAI JOE,朱偉祖,1974,,MALE,,4a0295eb-f71b-46c0-be8b-1da045298c1c,,,
873,,朱光麗,1964,,FEMALE,,ceab2624-e9d0-40c0-9557-744fc90afbd0,,,
1705,CHU HOI DICK EDDIE,朱凱廸,1977,,MALE,,e1a1f78b-40a0-410f-824b-9d3a00e02657,a5a98847-f54b-4162-bb44-b624b0389023,,
2130,,朱初昇,1957,,MALE,,b4ec0a8b-b4fd-4f58-9397-a118f6395fd2,,,
1296,,朱嘉鳴,1976,,FEMALE,,661afe72-928b-45bc-9ff9-a7801c7c0ac5,,,
2298,CHU FUNG CHEE,朱奉慈,1958,,MALE,,efb8594f-5b74-4026-890a-2820042dba99,,,
2512,CHU Tsz-lok,朱子洛,1991,,MALE,民主黨,4e5b5e8c-e74e-4832-b486-a59da11871c0,0b034705-b4d1-4e84-871f-442f75c9b7f9,,
1345,,朱容,1963,,FEMALE,,2bf6386d-5fcd-42b3-bfb7-1cc9c87bde0d,,,
1796,CHU KIN KONG WILLSON,朱建剛,1963,,MALE,,86149863-c221-44b3-a03e-fa467dc21f93,,,
914,CHU CHI KUEN,朱志權,1947,,MALE,,e6b0aaee-2ed7-4297-a294-67c21d623a0e,,,
1237,CHU OI PING,朱愛平,1969,,MALE,,5ab0fcad-4a55-4571-b248-48fbf8bd5ee0,,,
2824,TSUI Wai-fong Natalie,朱慧芳,,,FEMALE,民主動力,44a53edf-b38e-495b-930f-f3878551cd3f,464f485e-1e0a-4bfd-9f50-c9b5bd64a538,,
1249,CHU CHING HONG,朱慶虹,1962,,MALE,香港島各界聯合會,987ab148-1402-4e2d-95ef-ce285de82cf1,bb6548ca-b302-4ed6-8d94-f51eed0ceb95,,
1454,CHU YAT ON,朱日安,1953,,MALE,,c6317d36-8f35-479a-bb71-29caa024bfa3,53566471-dbac-4d24-b80d-4ee8147fdaa4,,
238,CHU CHEONG HAY,朱昌熙,1960,,MALE,,db02fa06-cb1e-49a7-8db8-02fbcd341fc3,,,
834,CHU CHUN YIN BENNY,朱晉賢,1944,,MALE,,7b6740c1-70fa-4f11-8c39-cb6f4132cdf4,,,
1261,CHU KING LEUNG ALARIC BAZANIO,朱景亮,1958,,MALE,,78c5f911-b370-4ea0-a267-1667e47950d1,,,
2510,CHU Kong-wai,朱江瑋,1977,,MALE,社區前進,555a32c9-50e7-4e88-ba61-174cf592c8ab,b32f97aa-326c-4daf-8a85-0979387030ac,,
112,CHU MOON SHING,朱滿成,1947,,MALE,,db466751-c42e-4f17-b665-2419a5a73208,,,
1045,CHU HON WAH,朱漢華,1950,,MALE,,46cb1721-10bd-408b-b295-a4c88b6b827c,,,
495,,朱潤林,1938,,MALE,,06356a89-9408-4ff5-b726-9390a58effc3,,,
2814,CHU Wun-chiu,朱煥釗,,,MALE,民建聯,1dab51c0-c28e-40a8-b078-d0a368196af9,65e68951-e37d-4d7c-b4f4-e6bfcc87738d,,
10,,朱燕莉,1952,,FEMALE,,e46cc307-9f76-4873-a6bb-e3bae554177b,,,
2797,CHU Lam,朱琳,,,FEMALE,工聯會,282a3d25-57e2-43c3-86ff-107ce070a1ab,469fcb28-f413-4114-a5df-3373f378e987,,
580,"CHU Cho-yan, Christopher",朱祖恩,1969,,MALE,,8313b6f0-f976-4e16-b8ee-6633ce6aca72,,,
175,CHU LAP WAI,朱立威,1983,,MALE,民建聯,53e22109-a8f3-4cec-816f-bfb04bdf7e22,b8b22c7b-f900-4312-9d2a-0fddb1997e86,,
1394,CHU YIU WAH,朱耀華,1955,,MALE,實政圓桌,ddcc52f9-b21b-4db2-acf6-ba8855bb17a0,c349d397-f58a-429a-bb85-9f6acb81c439,,
2268,CHU SIU HUNG,朱韶洪,1949,,MALE,,137f2b2f-5171-4322-9659-703977a835d6,,,
1675,CHU SHUN MING,朱順明,1960,,MALE,,f9983343-ff69-4c1a-ab4e-4e9d950c6ab2,,,
801,"CHU Shun-nga, Beatrice",朱順雅,1974,,FEMALE,民主黨,314906a6-61eb-489b-822c-a4a0c26b95cc,86cf35b5-4bf0-4260-b1f2-ce0660a4078c,,
1581,CHU LAI LING,朱麗玲,1978,,FEMALE,民建聯,1335eebb-d96e-4923-9742-af7cff434db4,c715a9fd-dee2-4064-baf5-efac1c1b67f2,,
1914,LI SAI KEUNG,李世強,1961,,MALE,,b0675401-c0a2-4a1f-974d-3d7c1f234ca8,,,
1795,LI SAI WING,李世榮,1983,,MALE,"民建聯,新界社團聯會",8e1566ab-3076-491e-bcea-d0230de05a2c,7a81997e-3cbc-47cc-a6d7-86dd76594765,,
1555,LI SAI LUNG,李世隆,1986,,MALE,民建聯,0c0e3f72-ff19-435f-9257-cd222e5a5dc2,8099e480-b7f6-42bd-aa4b-5284935b354d,,
705,LI Sai-hung,李世鴻,1974,,MALE,新民主同盟,0c41b415-a938-44f7-92bf-6b15ce374200,35e7be64-47c5-4d99-ab24-4a2faa23dacd,,
2865,LEE Yue-shun,李予信,,,MALE,公民黨,797805bf-0e33-4d98-90ae-949fccec25d9,3212d382-c7e6-4d8b-b1c1-b89c7d06b0b4,,
331,LEE Chok-huen,李作烜,1954,,MALE,,5a4c3f67-daf9-40ce-8bc7-e3a4f3e3bc27,,,
1657,LEE PUI YING,李佩英,1941,,FEMALE,,7442ba95-dbaa-44f8-970e-6c5def2a504c,01076d73-128c-4272-b2e3-2b1f41a2d985,,
2619,LEE Chun-wai,李俊威,1994,,MALE, ,53a07383-6a11-442a-b18c-5554779d0cca,d6f98a65-ac5b-4de6-8dae-20b34a79a207,,
1742,LI CHUN HEI JOSHUA,李俊晞,1992,,MALE,,fc0075d7-02cc-4c50-a6b2-0dd51c0a720f,f1ec9d40-820a-419d-9b59-0d8cc4d9b061,,
211,LEE WAI YEE,李偉儀,1973,,FEMALE,,512a124f-3dbe-4a21-a3ea-cb3d6508b2ed,,,
420,LEE WAI FUNG,李偉峰,1981,,MALE,,5b204747-ab0d-4c00-b931-424b34e93ef8,e25e4edf-d709-44ce-ad3b-e04a47bc0292,,
364,LEE WAI KEUNG,李偉強,1961,,MALE,,6bc3c327-abce-4596-8069-d92e6b93f223,,,
483,,李偉文,1976,,MALE,,9b2020ec-72aa-49e8-80df-da20397884ef,,,
1105,LEE Wai-lam,李偉林,1980,,MALE,,5ea9ec99-6b2b-4534-b545-effcfb9c134b,,,
2701,LEE Wai-lok,李偉樂,,,MALE,工聯會,694e2967-d890-4dda-b5f6-434b32b7293b,08a3f64d-efe1-402e-816b-8212f45390ae,,
1364,LEE WAI HO,李偉豪,1973,,MALE,,1e253866-f0f3-42ec-9e7c-dfd7cc3dcd07,,,
1064,LEE KIN KAN,李健勤,1978,,MALE,,6544073a-f64e-4cda-afd0-d4c3908a70f3,,,
1804,LI KIN HANG,李健恆,1983,,MALE,,956f7e1e-c995-4163-8afc-e60168713d75,,,
1713,LEE KIN MAN EDMUND,李健文,1986,,MALE,,94868d83-f710-4a82-ac86-b6200bc44f24,,,
2548,LEE Kin-chung,李健聰,1991,,MALE,工聯會,16b479bb-b348-42d0-a9e7-c0ed23b69c70,e666bb19-bf00-4cc7-a58a-96c0cc1d02b3,,
2937,LEE Kin-hang,李健行,,,MALE,,c20be382-7dc0-495a-b674-3c43dcbab0fb,d2660db9-a86c-4875-b987-93ed0881da22,,
2066,LEE KIT HING,李傑興,1951,,MALE,,598081bc-21a7-4b1e-af62-a854fbb6bd90,,,
2508,LI Owan,李傲然,,,MALE, ,f5d703b6-b7c2-4810-b9d5-0318e0a04e58,73aaa707-a728-4552-a22d-9ed79a8f443d,,
726,LEE YUEN KWONG,李元剛,1961,,MALE,,68e05a16-ab4b-4394-947b-42fada445e8b,,,
2161,,李兆富,1976,,MALE,,6bc28bf5-2f23-46d5-bd88-681a5b467a48,,,
343,,李兆民,1957,,MALE,,eb55eb75-7e6c-41b5-96e8-cf9793613e77,,,
985,LEE KWONG TAI,李光大,1957,,MALE,,7b13401f-c5bf-4ef8-9aa5-9dae84ecb4a4,,,
2422,LEE Koon-hung,李冠洪,,,,,dc5e3589-0e69-4153-9232-f26f49c95590,,,
1872,LEE CHEUK YAN,李卓人,1957,,MALE,,d268b139-23e7-4ed7-8e77-c2cfdd49ddd6,,,
2198,LEE CHEUK FAN,李卓藩,1944,,MALE,,25de4160-5288-40ec-bcba-7a872989df25,,,
1571,LEE CHI CHING,李咨呈,1963,,FEMALE,,80056308-6f07-426e-aee7-19b62b3fe185,,,
1784,LEE KAI MAN,李啓文,1982,,MALE,,a5f7ec5c-5550-48a3-b5fb-67e8a6bccf47,,,
1707,LI KAI HANG,李啟恒,1989,,MALE,,ddfd84e8-9096-49c5-90b6-496fc416f607,,,
2905,LI Kai-lap Riben,李啟立,1986,,MALE,民建聯,a26cdc59-9917-4ce2-8bd7-16ac8ac7240a,14ea5819-1544-4464-bb45-8e8b1bfd162c,,
2697,LEE Kai-hung,李啟雄,1972,,MALE,民主思路,9a7dcad0-6fef-4cd5-9a9f-00fd493ac377,14f458ba-ed62-42ac-8ddc-dfe27ab5c2ed,,
1465,LEE KA HANG,李嘉恒,1988,,MALE,,f71ace56-acd3-4abb-96a7-449f53bb767d,2889a3e9-e5c5-4cc2-aec3-a1741ae5b627,,
2802,LI Ka-yan,李嘉欣,1989,,FEMALE, ,54c8341c-a2aa-40ea-b600-2515d49adf43,f8390f4c-e5b3-4275-a5fb-72ec2085d8f1,,
1895,LI KA YING,李嘉盈,1991,,FEMALE,,0ae243ef-cf84-4c68-8a80-729860922fee,,,
2674,LEE Ka-yui,李嘉睿,,,MALE,將軍澳民生關注組,ae0fdcfd-acce-4f67-89a4-11f124d18a14,2660f2a4-288f-47d2-b4e7-b7f4d6f44d0d,,
2075,LEE KA HING,李嘉興,1975,,MALE,,aeac1f45-14b5-49b3-bb2e-d41c845b65f4,,,
1632,LEE KA WAH,李嘉華,1952,,MALE,,98e99bea-232a-4f40-b5f0-efa5517286de,,,
2725,LEE Ka-ho,李嘉豪,1983,,MALE,公民黨,6e132900-a1c9-44d1-b2b4-2f391e590ab6,f6cf8085-9f8d-43df-ad97-73d2398d8c6c,,
2577,LI Ka-tat,李嘉達,,,MALE,民主動力,e2fe587d-9bf5-41e5-b666-a36d7e6ae9b6,91a5f1bc-aa2e-4777-85d9-a0d082228f84,,
1948,LEE KWOK PUI,李國培,1960,,MALE,,647e74c0-a558-41e1-acde-a62f6e370e7d,,,
568,LEE KWOK KEUNG,李國強,1956,,MALE,,a1e3ee5d-6652-40e7-b106-f12d10b196e5,,,
2316,,李國強,1962,,MALE,,b66abe92-c089-40fd-86c3-203053698432,,,
793,LI Kwok-chu,李國柱,1956,,MALE,,352e2eb1-ab81-470b-bee7-1539312b2af1,,,
2450,LEE KWOK KUEN,李國權,1982,,,,17f2f54a-b7f2-4948-aa23-66ebe6f0768d,51ac1b03-1873-4c06-8cb9-f3c5934a41f0,,
95,LI KWOK YING,李國英,1949,,MALE,民建聯,fb04a87d-f2e2-46e9-ab0b-ba037950504a,204c1cd4-afe5-4d76-9160-73f103b9564c,,
2833,LEE Kwok-pong,李國邦,,,MALE,,d987e246-8b38-4568-b385-c1769fa15c0f,a7231940-517b-4293-a9d2-9752f37cdd7a,,
1172,"LEE Kwok-chuen, Victor",李國銓,1975,,MALE,,2949e9ba-2358-4488-9383-c438db869eb7,,,
2421,,李國鳳,,,,,e53cbddf-9497-4ef5-a30f-fe92d268b852,,,
65,LEE Kwan-wing,李均榮,1963,,MALE,,3430f715-21e5-40f8-b910-8659b539a607,,,
2288,LEE KWUN YEE KENNY,李均頤,1969,,FEMALE,民建聯,81e7303a-92d7-4ec6-8e5c-09111e879aa7,2bc84e6b-8706-467a-a291-ce61dc2761ec,,
61,LEE Tai-kwai,李大貴,1964,,MALE,,c2017fe4-a8da-439e-a3e2-5473947fbb35,,,
62,LEE Tsz-hong,李子康,1979,,MALE,,5cd3aaa0-4ab8-425e-91ed-4a691c75b39e,,,
1975,LI TSZ KEUNG THOMAS,李子強,1962,,MALE,,8e9524fb-f1f8-4669-a1fe-8042ffe3d034,,,
644,LEE CHI WING ALVIN,李子榮,1962,,MALE,,bfe66a7c-1622-4ee4-b141-5e9a6b628d84,c4626c6b-2198-4adc-bb7d-5e2c16530f72,,
2102,LEE WANG FUNG,李宏峯,1983,,MALE,,05e044bc-3ee2-42ef-bc10-ad4620b0f9ac,c45333b0-0001-40af-b56a-cc7ae420e8b1,,
70,"LEE Woon-yung, Irene",李宛蓉,1975,,FEMALE,,5f37f5ed-2c2a-4ee8-b480-f12a102bd856,,,
2601,LEE Ka-wai,李家偉,,,MALE,富新一代,6626df96-0cc0-4d9c-90d5-3068d18529bc,d5e9c39a-e815-4b28-b832-bc2d544de4b2,,
1665,LEE KA WAI,李家威,1991,,MALE,,e4341924-9fcc-40b1-bbc3-f35c08849324,,,
1843,LI KA LEUNG PHILIP,李家良,1977,,MALE,民建聯,a3241fc9-f45e-4c77-b733-c187633ad7ea,c408d451-d560-4646-843d-c1adc5627393,,
2825,LEE Ka-hin,李家軒,,,MALE, ,5ed5e8ff-f3a1-4470-a036-a8b2c582f89b,f5df2dbf-7aa8-4eb1-af86-ac8f32cc8ca3,,
303,LI KA FAI,李家輝,1961,,MALE,,0d5c33f3-b8f8-426b-a478-5d909936326a,,,
2209,LEE LING ALICE,李寧,1954,,FEMALE,,e8589bad-9bef-4e98-b2ce-23ebaf74d63c,,,
1930,LI PO MUI,李寶妹,1961,,FEMALE,,8d5a322a-d9c0-459f-948d-36d34fbc9002,,,
618,,李寶明,1943,,MALE,,847b5657-5669-4c3f-8320-52731600b9a0,,,
76,LI Siu-ling,李少玲,1947,,FEMALE,,68506b42-33ae-4c90-9d9a-6127c22198bb,,,
2073,LI TING FUNG,李庭豐,1982,,MALE,,558c6084-ba23-4748-bfb4-e160a169c367,dbefd0d4-ebd5-4b6d-b1ad-9daf8d7707c8,,
150,LI Kwong-ming,李廣明,1973,,MALE,,f3460372-f85b-400a-a173-5aefb1ebc7f8,,,
2958,LEE Kin-shing,李建成,,,MALE, ,f45d37ce-faf4-41dd-9702-5732db7c2295,87c2675e-a0ec-403f-b47c-95a10178bee3,,
1056,LI KIN LEUNG,李建良,1951,,MALE,,708cd50d-49c2-4969-89fe-6edd3a2d2421,,,
2190,LI KIN YIN,李建賢,1953,,MALE,,37a9b8e6-dd4d-48c5-b377-e093887fb93d,,,
2134,LI TAK HONG,李德康,1955,,MALE,民建聯,d30e49d6-4ad8-4636-b16b-5c395e19b261,5ce94cda-20c1-4971-8fb0-6e16fefe20ea,,
1952,LEE TAK WAH,李德華,1958,,MALE,,196fd5cd-cab9-46f3-8735-52a95680b085,,,
2682,LI Chi-wang,李志宏,,,MALE,,ebe6c278-6ff8-4d58-b0bb-56d73c51f20a,7b02d846-7fb2-4bf4-ad76-9fa801b5beb9,,
871,LEE CHI KEUNG ALAN,李志強,1954,,MALE,經民聯,f7b0e8b8-7b50-47a6-acc7-df39e5c48b17,461c8aaa-3e49-4b55-b74c-23b085239f53,,
124,"LEE Chi-hang, Sidney",李志恒,1964,,MALE,香港島各界聯合會,ed8e5088-35a4-48e4-85c2-711d9beccbcf,54844842-188e-49b5-adde-a85ed103c40a,,
252,LEE CHI SHING EDWARD,李志成,1967,,MALE,,02f2c435-3c83-4dd0-a21b-e9cc5dbb081d,,,
459,,李志輝,1967,,MALE,,1c2ae1b2-c9b2-4274-aa0a-2e7064e39313,,,
2407,LI SZE MAN,李思敏,1985,,,經民聯,0f8700b8-2090-4ccc-9771-68b9453f90a1,7d9cf279-bfdc-4841-aa4c-704012f99c25,,
1193,,李思洪,1960,,MALE,,5bb1b00a-eba3-4425-b08f-27b6b313ab7c,,,
558,LEE IAN EON,李怡安,1970,,MALE,,31f64602-874b-4f7d-a82a-5ea62fee09d0,,,
2115,LEE WAI CHIU WIGGO,李惠照,1953,,MALE,,9f15b623-ee99-415e-93c5-00f891c1d606,,,
248,LI OI KWAN,李愛群,1953,,FEMALE,,6304c608-bc04-4be2-85ce-209ceed6f062,,,
1239,,李慕勤,1965,,FEMALE,,b7e21f65-ed68-4c10-8d20-1e88078d6773,,,
2312,LEE WAI KING STARRY,李慧琼,1974,,FEMALE,民建聯,994691a1-fafa-4cc1-ac8b-faa5e8a5e7b6,fdf247c0-33fe-4e69-9bda-710b3fd61459,,
2357,LEE HING WAI BONSON,李慶偉,1959,,MALE,,d79f05b8-dfb3-4eff-a659-b41738af6570,,,
2981,LEE Seng-chang,李承璋,,,MALE, ,cd42e196-9b37-46de-b841-0e517c0677dd,166aa39e-7d94-45ff-83e9-2290988bad18,,
1390,LEE MOSES,李摩西,1960,,MALE,,96c03703-4725-4758-9385-978711e850c4,,,
2088,LEE CHING HEI,李政熙,1986,,MALE,,4319bf3e-617d-422b-a1d6-64c18fc98ba3,,,
350,,李敬忠,1951,,MALE,,a62a26ca-891e-4989-93bb-49773d1846b6,,,
1331,LEE KENG YIP,李敬業,1951,,MALE,,69c96fd8-a860-43b0-9aa4-18c3d2816ef5,,,
2511,LEE Man-kit,李文傑,,,MALE, ,b78e14d4-3e0e-4e80-a7ac-841689f8a3a2,489d3eb3-fb81-4ef0-8a30-34b32ecb8172,,
239,LEE MAN ON,李文安,1959,,MALE,,b0afdd4f-8b55-477c-b3d4-5e92cfaf4a9a,,,
1508,LEE MAN HO LEOS,李文浩,1994,,MALE,,f869d225-5f42-486b-8ddb-c9d9c86724c5,49f8b177-bbb2-4276-9dad-ec5f96972d01,,
602,LEE MAN LUNG JOEY,李文龍,1977,,MALE,,96826961-eb1e-476b-9311-d030d9f930bd,1fd23088-38bd-4f83-a001-df7242555551,,
1604,LEE SUN ANTONY,李新,1976,,MALE,,85d2d18b-a211-4560-bf40-0efb44c806c8,,,
360,,李新賀,1937,,MALE,,a7b47dc8-e08c-435d-b08e-0500754728ec,,,
2395,,李日波,1959,,MALE,,7def6253-fef8-4fc7-97e1-586486725792,,,
2267,LI KING WAH,李景華,1948,,MALE,,2fb7bae0-3eaf-454a-b40d-edfbac1a550d,,,
1232,LEE YUET MAN,李月民,1965,,MALE,,16ccf653-1df8-4690-b6dc-570020d08b95,92498cfc-e647-492c-8bf6-dc8d3b7e8ae8,,
439,,李有成,1954,,MALE,,6caa8a6f-47cf-4fee-ab59-f6ae2c2e93c5,,,
1569,LEE TUNG KONG,李東江,1964,,MALE,"九龍社團聯會,東九龍居民委員會",a0403de7-b7c9-4ba0-90d5-6b5ea5013d0d,599cee0f-790e-4653-a344-ee448e7663ec,,
2934,LI Lam-cheong,李林昌,,,MALE,,9380909d-5ba1-4471-ad9d-9a8023dcd32e,493d65da-3a62-43bf-be41-b0083d1a2c96,,
2667,LI Pak-tong,李栢棠,,,MALE,,b76b3d4b-2a02-4b73-8e03-c946d502d04d,b03ec8bb-f0b5-43e6-94dc-504055aa292a,,
2912,LEE Kan-ming,李根銘,1994,,MALE, ,95fc96b0-7154-441c-8ba2-ed8c6180313b,0d0bd054-ca8b-4074-8eab-bcaf87f45fa8,,
207,LEE KWAI CHUN,李桂珍,1952,,FEMALE,民建聯,074ab654-d59f-4cc3-b06d-98662954db2d,b15a3352-d1ed-434d-a3dc-185937d4abe3,,
1220,LI KWAI FONG,李桂芳,1956,,FEMALE,,4372488a-1ec2-4ab2-b3a5-134faab8a025,,,
1266,,李桶芳,1955,,MALE,,08e00267-eb4d-486e-8b31-18a717922de9,,,
2563,LEI Tsz-shing,李梓成,,,MALE, ,cbb032bf-9a1d-4242-a572-a507694e5c51,0077020b-a0ad-49bd-8424-d0c5d4ad24dd,,
1580,LEE TSZ KING DOMINIC,李梓敬,1984,,MALE,自由黨,f1d52833-d3a4-4d36-b8b4-c5e4609e8f40,2473d17e-743f-429f-b989-0a63a31a2a51,,
892,LI TSAU HA,李楸夏,1962,,FEMALE,,33af28f3-441a-40f0-abef-ef02ecad0d18,,,
1954,LI LOK YAN,李樂昕,1992,,FEMALE,,4654c805-d9aa-4079-a3dc-78e3c593b20e,63a6a923-2766-46c5-9362-af4315f4ee69,,
1129,LEE Shu-yin,李樹賢,1964,,MALE,,ddc5f72f-f726-4463-9ad9-2d7af98883ba,,,
1103,"LI Wing-hang, Eric",李永恒,1953,,MALE,,f228da7d-39ee-4095-bd5a-ff0695a62216,,,
